neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
EURPOC,MACROINVERTEBRATE,True,102470,Eurylophella poconoensis,,Eurylophella poconoensis,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella poconoensis,,,,,,,
EURPRU,MACROINVERTEBRATE,True,102471,Eurylophella prudentalis,,Eurylophella prudentalis,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella prudentalis,,,,,,,
EURSP,MACROINVERTEBRATE,True,98513,Eurotatoria,Tribe,Eurotatoria sp.,Organism,Animalia,,Rotifera,,,Eurotatoria,,,,,,,,,,,,,,,,,,,,
EURSP1,MACROINVERTEBRATE,True,102444,Euryalida,Subgenus,Euryalida sp.,Organism,Animalia,,Echinodermata,,,Ophiuroidea,,Euryalida,,,,,,,,,,,,,,,,,,
EURSP10,MACROINVERTEBRATE,True,102477,Eurytellina,,Eurytellina sp.,Organism,Animalia,,Mollusca,,,Bivalvia,,Cardiida,,Tellinoidea,Tellinidae,,,,Eurytellina,,,,,,,,,,,
EURSP11,MACROINVERTEBRATE,True,102453,Eurycope,,Eurycope sp.,Organism,Animalia,,Arthropoda,,,Malacostraca,,Isopoda,,Janiroidea,Munnopsidae,,,,Eurycope,,,,,,,,,,,
EURSP12,MACROINVERTEBRATE,True,102454,Eurydice,,Eurydice sp.,Organism,Animalia,,Arthropoda,,,Malacostraca,,Isopoda,,Cymothooidea,Cirolanidae,,,,Eurydice,,,,,,,,,,,
EURSP13,MACROINVERTEBRATE,True,102451,Eurycletodes,,Eurycletodes sp.,Organism,Animalia,,Arthropoda,,,Hexanauplia,,Harpacticoida,,,Argestidae,,,,Eurycletodes,,,,,,,,,,,
EURSP2,MACROINVERTEBRATE,True,102484,Eurytomidae,Class,Eurytomidae sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Hymenoptera,,Chalcidoidea,Eurytomidae,,,,,,,,,,,,,,,
EURSP3,MACROINVERTEBRATE,True,102445,Eurycercidae,Class,Eurycercidae sp.,Organism,Animalia,,Arthropoda,,,Branchiopoda,,Diplostraca,,,Eurycercidae,,,,,,,,,,,,,,,
EURSP4,MACROINVERTEBRATE,True,102458,Eurylophella,,Eurylophella sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,,,,,,,,
EURSP5,MACROINVERTEBRATE,True,102455,Euryhapsis,,Euryhapsis sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Chironomidae,,,,Euryhapsis,,,,,,,,,,,
EURSP6,MACROINVERTEBRATE,True,102446,Eurycercus,,Eurycercus sp.,Organism,Animalia,,Arthropoda,,,Branchiopoda,,Diplostraca,,,Eurycercidae,,,,Eurycercus,,,,,,,,,,,
EURSP7,MACROINVERTEBRATE,True,102479,Eurytemora,,Eurytemora sp.,Organism,Animalia,,Arthropoda,,,Hexanauplia,,Calanoida,,,Temoridae,,,,Eurytemora,,,,,,,,,,,
EURSP8,MACROINVERTEBRATE,True,102483,Eurythoe,,Eurythoe sp.,Organism,Animalia,,Annelida,,,Polychaeta,,Amphinomida,,,Amphinomidae,,,,Eurythoe,,,,,,,,,,,
EURSP9,MACROINVERTEBRATE,True,102474,Eurypanopeus,,Eurypanopeus sp.,Organism,Animalia,,Arthropoda,,,Malacostraca,,Decapoda,,Xanthoidea,Panopeidae,,,,Eurypanopeus,,,,,,,,,,,
EURTEM,MACROINVERTEBRATE,True,102472,Eurylophella temporalis,,Eurylophella temporalis gr.,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella temporalis,,,,,,,
EURTUR,MACROINVERTEBRATE,True,102476,Eurypanopeus turgidus,,Eurypanopeus turgidus,Organism,Animalia,,Arthropoda,,,Malacostraca,,Decapoda,,Xanthoidea,Panopeidae,,,,Eurypanopeus,,,,Eurypanopeus turgidus,,,,,,,
EURVER,MACROINVERTEBRATE,True,102473,Eurylophella verisimilis,,Eurylophella verisimilis,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemerelloidea,Ephemerellidae,,,,Eurylophella,,,,Eurylophella verisimilis,,,,,,,
EUSBLO,MACROINVERTEBRATE,True,102505,Eusyllis blomstrandi,,Eusyllis blomstrandi,Organism,Animalia,,Annelida,,,Polychaeta,,Phyllodocida,,,Syllidae,,,,Eusyllis,,,,Eusyllis blomstrandi,,,,,,,
EUSCOL,MACROINVERTEBRATE,True,102491,Eusirus columbianus,,Eusirus columbianus,Organism,Animalia,,Arthropoda,,,Malacostraca,,Amphipoda,,Eusiroidea,Eusiridae,,,,Eusirus,,,,Eusirus columbianus,,,,,,,
EUSHAB,MACROINVERTEBRATE,True,102506,Eusyllis habei,,Eusyllis habei,Organism,Animalia,,Annelida,,,Polychaeta,,Phyllodocida,,,Syllidae,,,,Eusyllis,,,,Eusyllis habei,,,,,,,
EUSHER,MACROINVERTEBRATE,True,102493,Euspira heros,,Euspira heros,Organism,Animalia,,Mollusca,,,Gastropoda,,Littorinimorpha,,Naticoidea,Naticidae,,,,Euspira,,,,Euspira heros,,,,,,,
EUSLAM,MACROINVERTEBRATE,True,102507,Eusyllis lamelligera,,Eusyllis lamelligera,Organism,Animalia,,Annelida,,,Polychaeta,,Phyllodocida,,,Syllidae,,,,Eusyllis,,,,Eusyllis lamelligera,,,,,,,
EUSPAL,MACROINVERTEBRATE,True,102500,Euspira pallida,,Euspira pallida,Organism,Animalia,,Mollusca,,,Gastropoda,,Littorinimorpha,,Naticoidea,Naticidae,,,,Euspira,,,,Euspira pallida,,,,,,,
EUSSP,MACROINVERTEBRATE,True,99224,Eusiroidea,Variety,Eusiroidea sp.,Organism,Animalia,,Arthropoda,,,Malacostraca,,Amphipoda,,Eusiroidea,,,,,,,,,,,,,,,,
EUSSP1,MACROINVERTEBRATE,True,102489,Eusiridae,Class,Eusiridae sp.,Organism,Animalia,,Arthropoda,,,Malacostraca,,Amphipoda,,Eusiroidea,Eusiridae,,,,,,,,,,,,,,,
EUSSP2,MACROINVERTEBRATE,True,133248,Eusyllinae,Species,Eusyllinae sp.,Organism,Animalia,,Annelida,,,Polychaeta,,Phyllodocida,,,Syllidae,Eusyllinae,,,,,,,,,,,,,,
EUSSP3,MACROINVERTEBRATE,True,102504,Eusyllis,,Eusyllis sp.,Organism,Animalia,,Annelida,,,Polychaeta,,Phyllodocida,,,Syllidae,,,,Eusyllis,,,,,,,,,,,
EUSSP4,MACROINVERTEBRATE,True,102490,Eusirus,,Eusirus sp.,Organism,Animalia,,Arthropoda,,,Malacostraca,,Amphipoda,,Eusiroidea,Eusiridae,,,,Eusirus,,,,,,,,,,,
EUSSP5,MACROINVERTEBRATE,True,102492,Euspira,,Euspira sp.,Organism,Animalia,,Mollusca,,,Gastropoda,,Littorinimorpha,,Naticoidea,Naticidae,,,,Euspira,,,,,,,,,,,
EUSSP6,MACROINVERTEBRATE,True,102486,Eusarsiella,,Eusarsiella sp.,Organism,Animalia,,Arthropoda,,,Ostracoda,,Myodocopida,,Sarsielloidea,Sarsiellidae,,,,Eusarsiella,,,,,,,,,,,
EUSTHO,MACROINVERTEBRATE,True,102487,Eusarsiella thominx,,Eusarsiella thominx,Organism,Animalia,,Arthropoda,,,Ostracoda,,Myodocopida,,Sarsielloidea,Sarsiellidae,,,,Eusarsiella,,,,Eusarsiella thominx,,,,,,,
EUSTRI,MACROINVERTEBRATE,True,102503,Euspira triseriata,,Euspira triseriata,Organism,Animalia,,Mollusca,,,Gastropoda,,Littorinimorpha,,Naticoidea,Naticidae,,,,Euspira,,,,Euspira triseriata,,,,,,,
EUSZOS,MACROINVERTEBRATE,True,102488,Eusarsiella zostericola,,Eusarsiella zostericola,Organism,Animalia,,Arthropoda,,,Ostracoda,,Myodocopida,,Sarsielloidea,Sarsiellidae,,,,Eusarsiella,,,,Eusarsiella zostericola,,,,,,,
EUTACU,MACROINVERTEBRATE,True,102512,Euterpina acutifrons,,Euterpina acutifrons,Organism,Animalia,,Arthropoda,,,Hexanauplia,,Harpacticoida,,,Tachidiidae,,,,Euterpina,,,,Euterpina acutifrons,,,,,,,
EUTGUT,MACROINVERTEBRATE,True,102509,Eutaenionotum guttipennis,,Eutaenionotum guttipennis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Ephydridae,,,,Eutaenionotum,,,,Eutaenionotum guttipennis,,,,,,,
EUTSP,MACROINVERTEBRATE,True,102513,Euthyplociidae,Class,Euthyplociidae sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Ephemeroptera,,Ephemeroidea,Euthyplociidae,,,,,,,,,,,,,,,
